"""state""","""age""","""airbag""","""injury""","""restraint""","""sex""","""inimpact""","""modelyr""","""airbagAvail""","""airbagDeploy""","""Restraint""","""D_injury""","""D_airbagAvail""","""D_airbagDeploy""","""D_Restraint""","""year"""
8,46,30,2,3,1,9,1991,0,0,1,2,0,0,1,1998
8,11,30,4,0,2,3,1995,0,0,0,4,0,0,0,1998
8,17,1,3,0,1,12,1998,1,1,0,4,1,1,0,1998
8,23,20,4,3,1,12,1993,1,0,1,3,1,0,1,1998
8,18,30,3,0,1,6,1990,0,0,0,3,0,0,0,1998
8,23,30,4,0,2,99,1983,0,0,0,2,0,0,0,1998
8,39,30,3,0,1,6,1992,0,0,0,4,0,0,0,1998
8,19,30,3,3,2,0,1986,0,0,1,4,0,0,0,1998
8,10,30,2,3,2,0,1987,0,0,1,3,0,0,1,1998
8,55,20,4,3,1,9,1998,1,0,1,4,1,1,1,1998
8,19,30,0,8,1,9,1993,0,0,1,0,0,0,1,1998
8,21,29,3,8,1,9,1997,1,2,1,3,1,2,1,1998
8,21,30,4,8,1,9,1990,0,0,1,4,0,0,1,1998
8,26,30,4,3,1,12,1988,0,0,1,3,0,0,0,1998
8,11,30,4,3,2,3,1986,0,0,1,0,0,0,1,1998
8,16,30,0,3,1,12,1992,0,0,1,0,0,0,0,1998
8,22,30,4,3,1,12,1988,0,0,1,3,0,0,1,1998
8,46,30,3,0,2,12,1992,0,0,0,0,0,0,1,1998
8,11,30,0,3,2,12,1993,0,0,1,0,1,0,1,1998
8,21,30,4,3,2,6,1994,0,0,1,4,1,2,1,1998
8,25,1,0,3,2,12,1995,1,1,1,0,1,1,1,1998
8,14,30,1,8,2,12,1991,0,0,1,4,0,0,1,1998
8,14,1,3,8,2,9,1995,1,1,1,4,1,1,1,1998
8,23,30,3,0,2,9,1992,0,0,0,4,1,1,0,1998
8,48,30,1,3,2,12,1992,0,0,1,2,0,0,1,1998
8,21,30,3,0,1,9,1993,0,0,0,4,0,0,0,1998
8,48,20,0,3,1,9,1996,1,0,1,0,1,0,1,1998
8,46,30,4,3,2,3,1986,0,0,1,1,0,0,1,1998
8,18,30,1,2,1,12,1977,0,0,1,0,0,0,1,1998
8,28,30,3,0,1,9,1968,0,0,0,4,0,0,0,1998
8,45,20,2,0,1,9,1993,1,0,0,4,1,0,0,1998
8,24,30,3,0,2,6,1989,0,0,0,4,0,0,0,1998
8,34,30,3,0,2,12,1990,0,0,0,3,0,0,0,1998
8,21,30,0,3,1,9,1996,0,0,1,0,1,0,1,1998
8,10,30,1,0,2,12,1987,0,0,0,1,0,0,1,1998
8,15,30,4,0,2,12,1992,0,0,0,3,1,2,0,1998
8,42,30,2,3,1,12,1995,0,0,1,2,1,0,1,1998
8,46,30,2,0,2,12,1979,0,0,0,4,0,0,0,1998
8,34,30,4,0,1,6,1985,0,0,0,3,0,0,0,1998
9,26,30,4,99,1,12,1989,0,0,2,3,0,0,2,1998
9,88,30,3,3,1,12,1992,0,0,1,4,1,1,1,1998
9,21,1,1,3,2,12,1997,1,1,1,0,1,1,1,1998
9,18,30,2,0,1,12,1985,0,0,0,0,0,0,0,1998
9,29,30,3,3,1,3,1987,0,0,1,3,0,0,1,1998
9,17,30,0,3,1,9,1989,0,0,1,0,0,0,1,1998
9,19,30,4,0,2,3,1984,0,0,0,2,0,0,0,1998
9,39,20,4,0,2,3,1996,1,0,0,2,1,0,2,1998
9,14,1,4,3,2,12,1996,1,1,1,4,1,1,1,1998
9,95,30,4,0,2,9,1985,0,0,0,3,0,0,0,1998
9,77,1,3,3,2,12,1997,1,1,1,3,1,1,1,1998
9,32,20,0,99,1,3,1995,1,0,2,0,1,0,2,1998
9,60,20,2,3,1,12,1997,1,0,1,4,1,0,1,1998
9,51,30,3,99,1,3,1989,0,0,2,3,0,0,2,1998
9,49,1,4,0,2,12,1997,1,1,0,3,1,1,0,1998
9,17,30,2,0,2,12,1988,0,0,0,4,0,0,0,1998
9,48,20,0,3,2,3,1997,1,0,1,0,1,0,1,1998
9,77,30,4,99,2,12,1993,0,0,2,4,0,0,2,1998
9,82,30,2,0,1,9,1991,0,0,0,1,0,0,1,1998
9,5,1,4,3,1,12,1995,1,1,1,4,1,1,1,1998
9,79,1,4,3,2,12,1996,1,1,1,4,1,1,2,1998
9,32,1,3,0,1,12,1995,1,1,0,4,1,1,0,1998
9,67,30,4,0,2,6,1988,0,0,0,3,0,0,1,1998
9,22,30,0,3,1,12,1986,0,0,1,0,0,0,1,1998
9,31,30,4,0,2,12,1988,0,0,0,4,0,0,0,1998
9,31,99,3,0,2,12,1997,2,2,0,3,1,1,0,1998
9,32,20,0,99,2,12,1997,1,0,2,0,1,0,2,1998
9,15,20,2,3,2,12,1995,1,0,1,4,1,0,1,1998
9,999,20,3,3,2,9,1996,1,0,1,4,1,0,1,1998
9,59,30,4,99,2,12,1990,0,0,2,3,0,0,2,1998
9,81,30,4,3,2,12,1992,0,0,1,3,1,1,1,1998
9,21,30,3,0,1,9,1986,0,0,0,4,0,0,0,1998
9,7,30,0,3,1,12,1988,0,0,1,0,0,0,1,1998
9,25,30,3,99,2,12,1987,0,0,2,4,0,0,0,1998
9,38,30,4,0,2,12,1979,0,0,0,3,0,0,0,1998
9,51,1,3,3,2,9,1998,1,1,1,3,1,1,1,1998
9,68,20,4,3,2,3,1992,1,0,1,0,1,0,1,1998
9,22,30,4,0,1,12,1979,0,0,0,4,0,0,0,1998
9,33,20,0,3,2,9,1998,1,0,1,4,1,0,1,1998
9,16,30,2,99,2,9,1993,0,0,2,4,0,0,2,1998
9,20,1,3,0,1,12,1998,1,1,0,3,1,1,1,1998
9,23,30,4,3,1,9,1993,0,0,1,3,0,0,0,1998
9,12,30,0,0,1,12,1988,0,0,0,4,0,0,0,1998
9,20,30,2,3,1,14,1994,0,0,1,2,0,0,1,1998
9,22,1,4,0,1,14,1997,1,1,0,4,1,1,0,1998
9,47,1,2,3,1,12,1996,1,1,1,2,1,1,1,1998
9,55,30,1,3,2,6,1992,0,0,1,2,0,0,1,1998
9,61,1,2,3,2,12,1997,1,1,1,2,1,1,1,1998
9,21,30,0,3,2,6,1987,0,0,1,0,1,2,1,1998
9,35,30,3,3,2,12,1986,0,0,1,4,0,0,1,1998
9,8,30,0,3,2,12,1985,0,0,1,0,0,0,1,1998
9,31,30,3,99,1,3,1989,0,0,2,2,0,0,2,1998
9,17,30,2,3,2,12,1992,0,0,1,3,1,1,1,1998
9,26,30,4,0,1,12,1991,0,0,0,3,0,0,0,1998
9,26,1,2,0,1,3,1996,1,1,0,4,1,1,0,1998
9,12,30,2,3,2,9,1989,0,0,1,4,0,0,1,1998
9,17,30,2,2,1,3,1991,0,0,1,4,0,0,0,1998
9,39,30,4,0,1,3,1988,0,0,0,3,0,0,0,1998
9,13,30,2,3,1,12,1985,0,0,1,3,0,0,1,1998
9,36,30,2,99,1,12,1991,0,0,2,3,1,1,1,1998
9,22,30,2,0,2,12,1991,0,0,0,4,0,0,0,1998
9,70,30,4,0,2,12,1989,0,0,0,3,0,0,1,1998
9,73,1,4,99,1,3,1998,1,1,2,2,1,1,1,1998
9,22,30,1,3,1,9,1988,0,0,1,1,0,0,1,1998
9,52,1,1,3,2,12,1996,1,1,1,3,1,1,1,1998
9,76,30,0,3,2,12,1993,0,0,1,0,0,0,1,1998
9,20,1,4,0,1,6,1998,1,1,0,0,1,1,1,1998
9,20,30,0,0,1,3,1987,0,0,0,0,0,0,0,1998
9,74,20,0,3,2,9,1996,1,0,1,4,1,0,1,1998
9,37,20,0,3,2,12,1998,1,0,1,0,1,0,1,1998
9,20,30,0,99,1,6,1993,0,0,2,0,0,0,1,1998
9,22,1,4,0,1,14,1997,1,1,0,3,1,1,0,1998
9,81,30,4,3,2,12,1992,0,0,1,4,0,0,0,1998
9,25,30,3,99,1,6,1994,0,0,2,3,1,0,2,1998
9,17,30,0,3,1,12,1987,0,0,1,0,0,0,1,1998
9,57,20,1,3,2,6,1992,1,0,1,4,1,0,1,1998
9,20,30,3,3,2,12,1989,0,0,1,3,0,0,1,1998
9,17,30,1,3,2,12,1990,0,0,1,1,0,0,1,1998
9,37,30,1,3,2,9,1990,0,0,1,0,0,0,1,1998
9,83,30,4,0,1,12,1994,0,0,0,0,0,0,0,1998
9,27,30,3,3,1,12,1990,0,0,1,4,0,0,0,1998
9,21,30,1,3,1,9,1988,0,0,1,4,0,0,1,1998
9,19,30,2,3,1,12,1985,0,0,1,4,0,0,0,1998
9,25,30,4,0,1,6,1991,0,0,0,0,0,0,0,1998
9,19,1,2,0,2,3,1995,1,1,0,2,1,1,0,1998
9,87,30,3,3,1,12,1987,0,0,1,4,0,0,1,1998
9,20,30,2,3,1,9,1987,0,0,1,3,0,0,1,1998
9,17,30,2,0,2,12,1987,0,0,0,4,0,0,0,1998
9,22,30,4,0,1,12,1991,0,0,0,4,0,0,0,1998
9,8,1,1,3,1,12,1995,1,1,1,2,1,1,1,1998
9,43,30,3,0,2,12,1987,0,0,0,4,0,0,0,1998
9,69,30,4,0,2,12,1985,0,0,0,0,0,0,1,1998
9,65,20,2,3,2,6,1998,1,0,1,2,1,0,1,1998
9,16,30,3,0,1,12,1986,0,0,0,4,0,0,1,1998
10,7,30,3,3,2,12,1987,0,0,1,4,0,0,0,1998
10,14,30,3,0,1,6,1988,0,0,0,4,0,0,0,1998
10,14,30,0,3,2,12,1994,0,0,1,0,0,0,1,1998
10,18,20,4,0,1,3,1995,1,0,0,3,1,0,0,1998
10,82,30,3,3,2,9,1993,0,0,1,4,0,0,1,1998
10,8,30,1,3,2,6,1990,0,0,1,1,0,0,1,1998
10,30,1,1,0,2,9,1995,1,1,0,4,1,1,0,1998
10,14,1,3,3,1,12,1995,1,1,1,4,1,1,0,1998
10,94,30,4,0,1,3,1991,0,0,0,3,0,0,1,1998
10,25,30,3,3,1,0,1987,0,0,1,4,0,0,0,1998
10,19,99,2,3,2,3,1997,2,2,1,4,2,2,1,1998
10,43,30,3,0,1,6,1991,0,0,0,3,0,0,0,1998
10,16,30,3,0,2,9,1992,0,0,0,4,1,1,0,1998
10,23,30,4,0,2,12,1994,0,0,0,3,1,0,0,1998
10,20,30,2,3,2,9,1991,0,0,1,4,0,0,0,1998
10,43,30,4,0,1,9,1989,0,0,0,4,0,0,1,1998
10,12,20,3,0,1,9,1997,1,0,0,3,1,0,0,1998
10,21,30,3,0,1,12,1993,0,0,0,3,1,0,0,1998
10,40,1,2,3,2,9,1998,1,1,1,2,1,1,1,1998
10,79,99,3,3,2,9,1996,2,2,1,4,2,2,0,1998
10,18,30,3,1,1,12,1987,0,0,1,3,0,0,1,1998
10,38,30,0,0,1,6,1991,0,0,0,0,0,0,1,1998
10,41,30,4,0,2,3,1988,0,0,0,3,0,0,1,1998
10,16,1,2,3,1,9,1998,1,1,1,4,1,1,1,1998
10,0,30,0,4,2,6,1989,0,0,1,0,0,0,2,1998
10,16,30,3,0,1,12,1991,0,0,0,4,1,0,1,1998
10,44,99,2,3,2,12,1998,2,2,1,0,0,0,1,1998
10,82,99,4,3,2,3,1995,2,2,1,3,2,2,1,1998
10,16,30,3,1,2,0,1994,0,0,1,4,0,0,0,1998
10,23,30,4,0,2,3,1986,0,0,0,1,0,0,1,1998
10,35,30,3,0,1,0,1986,0,0,0,4,0,0,0,1998
10,53,1,3,3,2,12,1999,1,1,1,4,1,1,0,1998
10,29,30,2,0,1,12,1988,0,0,0,3,0,0,0,1998
10,39,30,4,0,2,12,1991,0,0,0,3,0,0,1,1998
11,35,1,4,99,1,3,1997,1,1,2,0,1,1,2,1998
11,65,30,0,3,2,3,1992,0,0,1,0,1,0,1,1998
11,31,30,4,0,1,9,1986,0,0,0,4,0,0,0,1998
11,19,30,2,0,1,9,1984,0,0,0,4,0,0,0,1998
11,54,1,2,3,2,3,1995,1,1,1,2,1,1,1,1998
11,9,30,3,3,1,6,1989,0,0,1,3,0,0,2,1998
11,33,20,0,3,2,3,1998,1,0,1,0,1,0,1,1998
11,18,30,3,0,1,3,1988,0,0,0,3,0,0,0,1998
11,34,30,3,3,2,9,1990,0,0,1,3,0,0,1,1998
11,25,30,4,3,1,3,1980,0,0,1,3,0,0,0,1998
11,33,30,2,3,2,6,1990,0,0,1,2,0,0,1,1998
11,16,30,4,0,1,3,1989,0,0,0,1,0,0,0,1998
11,22,30,3,3,1,9,1993,0,0,1,3,0,0,1,1998
11,19,30,2,99,2,12,1980,0,0,2,2,0,0,2,1998
11,23,30,2,3,2,9,1995,0,0,1,4,0,0,2,1998
11,22,29,3,0,2,3,1998,1,2,0,3,1,2,0,1998
11,17,1,4,0,1,3,1998,1,1,0,0,1,1,0,1998
11,37,30,2,3,2,14,1984,0,0,1,2,0,0,0,1998
11,19,1,3,99,1,3,1997,1,1,2,4,1,1,2,1998
12,17,99,0,8,2,14,1987,2,2,1,0,2,2,1,1998
12,16,99,0,3,1,12,1995,2,2,1,0,2,2,1,1998
12,91,99,4,0,2,3,1994,2,2,0,4,2,2,0,1998
12,71,99,3,3,1,6,1991,2,2,1,4,2,2,1,1998
12,81,99,0,3,2,12,1995,2,2,1,0,2,2,1,1998
12,62,1,4,8,2,9,1998,1,1,1,4,1,1,1,1998
12,65,1,1,3,1,3,1998,1,1,1,4,1,1,1,1998
12,22,99,4,0,2,13,1990,2,2,0,4,2,2,0,1998
12,45,1,2,0,1,3,1997,1,1,0,4,1,1,0,1998
12,40,99,4,99,1,9,1997,2,2,2,4,2,2,2,1998
12,28,99,0,0,1,12,1993,2,2,0,0,2,2,0,1998
12,56,99,4,0,2,12,1992,2,2,0,0,1,1,1,1998
12,25,1,4,3,1,3,1996,1,1,1,3,1,1,1,1998
12,73,99,4,8,2,3,1987,2,2,1,3,2,2,1,1998
12,27,99,3,0,2,12,1986,2,2,0,3,2,2,0,1998
12,23,99,4,0,1,14,1995,2,2,0,3,2,2,0,1998
12,71,1,0,3,2,12,1994,1,1,1,0,1,1,1,1998
12,75,99,4,0,2,6,1998,2,2,0,4,2,2,0,1998
12,76,99,4,0,2,3,1989,2,2,0,4,2,2,0,1998
12,65,99,3,8,1,9,1988,2,2,1,4,2,2,1,1998
12,17,99,4,99,2,3,1991,2,2,2,4,2,2,1,1998
12,19,99,4,0,2,6,1996,2,2,0,4,2,2,0,1998
12,39,99,4,0,2,12,1987,2,2,0,3,2,2,0,1998
12,74,99,2,3,2,9,1988,2,2,1,4,2,2,1,1998
12,18,99,0,8,1,12,1992,2,2,1,2,1,1,1,1998
12,18,99,4,0,2,6,1985,2,2,0,2,2,2,0,1998
12,28,99,3,0,2,9,1994,2,2,0,4,2,2,0,1998
12,20,30,3,0,1,12,1988,0,0,0,4,2,2,0,1998
12,31,30,1,0,2,3,1988,0,0,0,0,2,2,1,1998
12,75,99,4,3,1,12,1989,2,2,1,3,2,2,0,1998
12,18,99,4,8,2,3,1991,2,2,1,3,2,2,1,1998
12,25,99,2,8,2,6,1989,2,2,1,0,2,2,1,1998
12,89,30,2,3,1,9,1987,0,0,1,4,2,2,1,1998
12,45,99,4,8,1,3,1998,2,2,1,3,2,2,0,1998
12,19,1,3,0,2,12,1996,1,1,0,4,1,1,0,1998
12,82,99,4,3,2,3,1988,2,2,1,2,2,2,1,1998
12,21,30,1,0,1,12,1978,0,0,0,1,2,2,1,1998
12,55,30,3,3,2,12,1994,0,0,1,3,1,1,1,1998
12,28,99,0,8,2,12,1997,2,2,1,1,2,2,1,1998
12,46,99,0,8,2,3,1987,2,2,1,0,2,2,1,1998
12,13,99,3,0,2,6,1993,2,2,0,2,2,2,0,1998
12,11,30,3,0,2,14,1982,0,0,0,3,0,0,0,1998
12,34,1,2,3,2,12,1998,1,1,1,2,1,1,1,1998
12,22,99,3,3,2,14,1991,2,2,1,3,2,2,0,1998
12,41,99,1,3,2,12,1991,2,2,1,0,2,2,1,1998
12,92,99,4,0,2,12,1991,2,2,0,4,2,2,0,1998
12,42,30,0,8,1,9,1985,0,0,1,0,0,0,1,1998
12,58,99,3,0,1,12,1991,2,2,0,4,2,2,0,1998
12,20,1,2,0,2,12,1993,1,1,0,1,1,1,0,1998
12,8,30,3,0,2,3,1983,0,0,0,4,0,0,0,1998
12,3,99,2,4,1,12,1993,2,2,1,4,1,1,1,1998
12,28,99,3,8,2,9,1991,2,2,1,4,2,2,1,1998
12,25,30,2,0,1,3,1998,0,0,0,2,0,0,0,1998
12,15,99,1,0,2,9,1992,2,2,0,4,2,2,0,1998
12,57,30,3,0,1,9,1981,0,0,0,4,0,0,0,1998
12,60,1,4,3,2,12,1995,1,1,1,1,1,1,1,1998
12,30,99,4,8,1,12,1991,2,2,1,3,2,2,1,1998
12,52,30,4,0,1,3,1984,0,0,0,4,0,0,0,1998
12,66,30,4,3,1,0,1989,0,0,1,4,0,0,1,1998
12,24,99,0,8,2,6,1996,2,2,1,0,2,2,1,1998
12,47,99,0,8,2,14,1987,2,2,1,0,2,2,1,1998
12,26,99,3,0,2,12,1985,2,2,0,3,2,2,0,1998
12,17,30,4,3,1,3,1993,0,0,1,3,2,2,1,1998
12,67,30,2,3,1,3,1998,0,0,1,2,1,1,1,1998
12,39,30,1,3,2,9,1991,0,0,1,4,2,2,1,1998
12,31,99,3,8,2,6,1990,2,2,1,3,2,2,1,1998
12,27,99,4,8,1,3,1991,2,2,1,3,1,1,0,1998
12,4,99,4,4,1,12,1989,2,2,1,3,2,2,1,1998
12,56,99,4,8,2,0,1992,2,2,1,3,2,2,1,1998
12,27,99,3,0,2,12,1993,2,2,0,3,1,1,0,1998
12,28,99,3,3,1,12,1996,2,2,1,3,2,2,0,1998
12,22,99,3,3,1,12,1992,2,2,1,3,2,2,1,1998
12,37,1,3,3,2,12,1998,1,1,1,3,1,0,1,1998
12,20,99,3,0,1,12,1991,2,2,0,4,2,2,0,1998
12,11,1,2,3,2,12,1997,1,1,1,3,1,1,0,1998
12,72,1,3,0,2,9,1993,1,1,0,4,1,1,1,1998
12,42,99,4,0,2,12,1993,2,2,0,3,1,1,0,1998
12,77,30,2,3,2,9,1985,0,0,1,4,0,0,0,1998
12,80,1,3,3,2,12,1996,1,1,1,4,1,1,1,1998
12,65,99,0,8,2,9,1992,2,2,1,0,2,2,1,1998
12,64,99,4,8,2,3,1985,2,2,1,3,2,2,1,1998
12,24,99,0,3,1,12,1990,2,2,1,0,2,2,0,1998
12,71,1,2,8,1,9,1995,1,1,1,3,1,1,1,1998
12,51,1,0,8,2,12,1996,1,1,1,1,1,1,1,1998
12,18,99,4,8,1,6,1986,2,2,1,3,2,2,1,1998
12,27,99,4,8,1,12,1990,2,2,1,4,2,2,1,1998
12,53,99,4,3,2,12,1992,2,2,1,4,1,1,1,1998
12,73,99,4,3,2,9,1997,2,2,1,4,1,1,1,1998
12,26,30,3,0,1,12,1978,0,0,0,4,0,0,0,1998
12,22,30,4,0,1,9,1992,0,0,0,4,1,1,0,1998
12,32,99,0,0,2,12,1985,2,2,0,0,2,2,0,1998
12,25,1,4,8,1,3,1998,1,1,1,1,1,1,1,1998
12,73,1,3,3,2,12,1997,1,1,1,3,1,1,1,1998
12,9,99,0,3,2,12,1994,2,2,1,2,2,2,1,1998
12,73,99,4,3,1,3,1990,2,2,1,4,2,2,1,1998
12,58,99,1,3,1,12,1998,2,2,1,1,2,2,1,1998
12,58,1,3,3,1,9,1998,1,1,1,4,1,1,1,1998
12,50,99,2,3,1,12,1991,2,2,1,2,2,2,1,1998
12,22,30,3,0,1,12,1986,0,0,0,4,0,0,0,1998
12,999,99,0,3,2,12,1992,2,2,1,0,2,2,1,1998
12,83,99,4,3,1,12,1990,2,2,1,3,2,2,1,1998
12,21,99,4,0,2,0,1996,2,2,0,4,2,2,0,1998
12,13,99,2,0,1,9,1987,2,2,0,4,2,2,1,1998
12,57,99,4,0,1,12,1986,2,2,0,4,2,2,0,1998
12,46,30,4,0,1,0,1983,0,0,0,3,0,0,0,1998
12,61,30,4,0,1,12,1985,0,0,0,3,0,0,0,1998
12,49,99,2,8,2,3,1996,2,2,1,0,2,2,1,1998
12,49,30,4,0,2,9,1986,0,0,0,2,0,0,0,1998
12,22,1,2,0,1,9,1997,1,1,0,4,1,1,0,1998
12,40,99,4,0,2,3,1987,2,2,0,3,2,2,1,1998
12,21,99,1,8,1,12,1998,2,2,1,4,2,2,1,1998
12,65,99,3,8,1,3,1994,2,2,1,4,1,1,0,1998
12,43,99,4,8,2,12,1993,2,2,1,3,2,2,1,1998
12,62,1,1,8,2,12,1997,1,1,1,0,1,1,1,1998
12,71,99,0,3,2,12,1993,2,2,1,0,2,2,1,1998
12,26,30,3,0,1,12,1987,0,0,0,4,2,2,0,1998
12,74,1,3,3,2,6,1997,1,1,1,2,1,1,1,1998
12,67,99,4,0,1,6,1997,2,2,0,4,2,2,1,1998
12,25,1,2,0,1,12,1990,1,1,0,4,1,1,0,1998
12,29,1,0,3,1,12,1996,1,1,1,0,1,1,1,1998
12,34,30,4,0,2,12,1988,0,0,0,4,0,0,0,1998
12,18,30,3,3,1,6,1989,0,0,1,2,0,0,1,1998
12,49,1,0,3,2,6,1997,1,1,1,0,1,1,1,1998
12,32,1,0,3,1,6,1995,1,1,1,0,1,1,1,1998
12,65,1,3,8,1,9,1995,1,1,1,4,1,1,1,1998
12,78,99,4,8,1,3,1989,2,2,1,3,2,2,1,1998
12,999,99,1,0,2,9,1993,2,2,0,4,2,2,0,1998
12,26,99,1,8,2,12,1988,2,2,1,1,2,2,0,1998
12,17,99,4,99,1,9,1994,2,2,2,4,1,1,0,1998
12,23,30,2,3,2,12,1990,0,0,1,0,2,2,1,1998
12,71,99,4,8,2,3,1991,2,2,1,1,2,2,1,1998
12,17,99,1,8,2,12,1993,2,2,1,2,2,2,1,1998
12,20,30,2,3,1,12,1990,0,0,1,4,2,2,1,1998
12,18,30,4,0,1,3,1988,0,0,0,2,0,0,1,1998
12,62,30,4,0,1,12,1982,0,0,0,3,0,0,0,1998
12,17,30,3,0,1,12,1989,0,0,0,3,0,0,0,1998
12,24,30,4,0,1,12,1982,0,0,0,4,0,0,0,1998
12,22,99,3,0,2,0,1996,2,2,0,4,2,2,0,1998
12,22,30,3,0,1,12,1990,0,0,0,3,2,2,0,1998
12,29,99,0,8,1,3,1995,2,2,1,0,2,2,1,1998
12,23,99,4,0,2,6,1992,2,2,0,2,2,2,0,1998
12,72,99,4,3,2,6,1995,2,2,1,4,2,2,1,1998
12,68,99,4,8,2,3,1988,2,2,1,3,2,2,1,1998
12,16,99,4,8,2,3,1989,2,2,1,3,2,2,1,1998
12,75,1,4,3,1,6,1997,1,1,1,2,1,1,1,1998
12,73,1,4,99,2,12,1996,1,1,2,3,1,1,1,1998
12,76,99,3,8,2,12,1996,2,2,1,2,2,2,1,1998
12,52,99,2,8,2,12,1994,2,2,1,1,2,2,1,1998
12,999,99,2,0,2,9,1989,2,2,0,2,2,2,0,1998
12,39,99,2,0,1,9,1982,2,2,0,4,2,2,0,1998
12,27,1,4,0,2,3,1993,1,1,0,3,1,1,2,1998
12,19,30,4,3,1,0,1976,0,0,1,3,0,0,0,1998
12,75,1,0,8,2,12,1993,1,1,1,0,1,1,1,1998
12,75,1,2,8,2,9,1994,1,1,1,4,1,1,1,1998
12,15,1,0,8,1,12,1997,1,1,1,0,1,1,1,1998
12,93,99,4,3,1,12,1995,2,2,1,3,2,2,1,1998
12,78,1,1,3,2,3,1993,1,1,1,4,1,1,1,1998
12,28,1,2,3,2,12,1997,1,1,1,2,1,1,1,1998
12,58,1,4,8,2,3,1995,1,1,1,3,1,1,1,1998
12,76,1,4,8,2,3,1996,1,1,1,0,1,1,1,1998
12,74,99,4,0,2,12,1965,2,2,0,2,2,2,1,1998
12,30,99,4,0,1,12,1995,2,2,0,0,2,2,2,1998
12,20,99,3,0,1,12,1993,2,2,0,4,2,2,0,1998
12,26,99,0,3,1,12,1993,2,2,1,2,2,2,1,1998
12,83,99,2,8,2,12,1995,2,2,1,0,2,2,1,1998
12,82,1,0,8,2,9,1993,1,1,1,0,1,1,1,1998
12,19,99,0,8,1,12,1996,2,2,1,0,2,2,1,1998
12,20,1,4,8,1,3,1995,1,1,1,3,1,1,1,1998
12,84,99,3,3,2,9,1996,2,2,1,4,2,2,1,1998
12,38,1,4,0,2,12,1996,1,1,0,3,1,1,0,1998
12,22,99,2,0,1,9,1992,2,2,0,4,2,2,0,1998
12,18,99,3,0,2,12,1988,2,2,0,4,2,2,0,1998
12,16,30,0,3,1,12,1985,0,0,1,0,0,0,1,1998
12,32,30,0,3,2,14,1995,0,0,1,0,2,2,1,1998
12,82,30,4,3,2,3,1993,0,0,1,4,1,1,1,1998
12,44,99,4,0,2,6,1992,2,2,0,2,2,2,0,1998
12,49,99,3,0,2,12,1998,2,2,0,2,2,2,0,1998
12,20,30,3,0,1,3,1992,0,0,0,4,2,2,0,1998
12,38,30,2,3,2,12,1985,0,0,1,1,0,0,1,1998
12,16,30,3,0,1,12,1982,0,0,0,4,0,0,0,1998
12,42,99,1,0,1,12,1989,2,2,0,1,2,2,0,1998
12,28,99,3,8,1,0,1986,2,2,1,4,2,2,0,1998
12,21,99,2,8,1,9,1997,2,2,1,4,2,2,1,1998
12,19,99,0,8,2,12,1994,2,2,1,1,2,2,1,1998
12,53,99,2,0,1,3,1986,2,2,0,2,2,2,0,1998
12,61,99,1,8,2,3,1986,2,2,1,1,2,2,1,1998
12,23,99,1,0,2,3,1992,2,2,0,4,2,2,0,1998
12,52,1,0,8,2,12,1998,1,1,1,0,1,1,1,1998
12,42,1,3,0,2,12,1997,1,1,0,0,1,1,1,1998
12,71,1,4,3,2,12,1998,1,1,1,0,2,2,2,1998
12,30,99,3,3,2,3,1992,2,2,1,3,2,2,1,1998
12,17,30,2,3,2,9,1988,0,0,1,3,0,0,0,1998
12,26,99,1,3,1,12,1998,2,2,1,2,2,2,1,1998
12,37,30,3,3,2,3,1989,0,0,1,0,2,2,0,1998
12,18,30,3,0,1,12,1993,0,0,0,0,1,1,1,1998
12,65,99,1,8,2,9,1985,2,2,1,4,2,2,1,1998
12,43,99,0,8,1,12,1982,2,2,1,0,2,2,1,1998
12,83,1,4,8,2,3,1994,1,1,1,2,1,1,1,1998
12,20,99,3,3,1,9,1990,2,2,1,4,2,2,1,1998
12,25,99,1,3,2,12,1993,2,2,1,0,2,2,0,1998
12,18,30,3,0,2,3,1974,0,0,0,1,0,0,0,1998
12,7,99,0,8,2,3,1996,2,2,1,0,2,2,1,1998
12,67,1,4,0,1,3,1990,1,1,0,2,1,1,1,1998
12,17,1,4,0,1,3,1998,1,1,0,4,1,1,0,1998
12,44,30,0,0,1,12,1986,0,0,0,0,0,0,1,1998
12,26,30,0,3,2,12,1987,0,0,1,0,0,0,1,1998
12,85,99,3,8,2,3,1987,2,2,1,4,2,2,0,1998
12,51,1,1,8,1,12,1998,1,1,1,1,1,1,1,1998
12,45,99,2,3,2,0,1998,2,2,1,2,2,2,1,1998
12,21,30,3,0,1,12,1989,0,0,0,2,1,1,1,1998
12,14,30,4,3,2,12,1989,0,0,1,3,2,2,1,1998
12,17,1,3,8,1,0,1998,1,1,1,4,1,1,1,1998
12,19,99,0,0,2,12,1989,2,2,0,0,2,2,0,1998
12,40,1,3,0,1,3,1997,1,1,0,4,1,1,0,1998
12,17,99,0,8,1,9,1996,2,2,1,0,2,2,1,1998
12,75,99,4,3,1,3,1991,2,2,1,3,2,2,1,1998
12,30,30,4,0,2,3,1984,0,0,0,3,0,0,0,1998
12,34,1,0,3,1,12,1997,1,1,1,0,1,1,1,1998
12,21,30,2,0,1,0,1984,0,0,0,4,0,0,0,1998
12,38,1,3,3,2,12,1997,1,1,1,3,1,1,1,1998
12,61,9,2,3,2,9,1997,1,1,1,0,1,1,1,1998
12,35,99,3,0,2,0,1984,2,2,0,4,2,2,0,1998
